39000,27.925354,35.158817,34.9986,46.65249,42.285477,42.272594
40000,31.40879,42.33755,40.21849,57.034004,51.175575,48.66426
41000,36.124256,44.514877,42.48735,62.52037,57.702374,55.710087
42000,37.85848,46.525616,46.17414,68.017426,62.02442,60.905823
43000,32.972313,44.426197,41.530174,57.64965,52.14573,49.98177
44000,41.90066,54.043007,52.273373,74.974434,67.65389,66.00688
45000,37.397022,48.317448,47.276745,68.67644,63.373222,61.29208
46000,28.88774,38.18411,37.13715,53.786327,48.530083,47.609398
47000,35.054222,43.09077,41.246433,60.17457,55.93152,53.86396
48000,33.498394,43.636353,41.20781,60.2443,55.37024,54.51849
49000,27.682714,36.01633,33.231873,46.0337,42.286015,39.894283
50000,33.395027,41.01383,38.822105,50.636513,47.432903,46.0964
1000,30.241796,41.48959,40.098293,54.017952,45.617477,45.60706
2000,31.618143,42.290028,38.896046,56.686184,53.043404,49.628403
3000,36.60489,45.53532,42.367886,61.12791,56.38609,53.29509
4000,40.6632,51.458233,51.19404,77.23394,71.53698,68.843636
5000,36.13672,48.626522,44.64884,66.437515,59.120808,56.276737
6000,46.438362,62.378117,57.58182,80.570366,73.10321,68.88117
7000,35.943413,46.394352,45.385487,61.629864,54.827034,53.304054
8000,30.479584,40.442364,38.717392,57.387123,51.17555,49.23354
9000,34.22375,44.92,42.19276,62.254997,55.863388,54.036736
10000,36.149475,47.99387,45.478333,65.07058,58.50944,56.80557
11000,28.987751,39.446133,36.89674,52.955795,47.591507,46.052425
12000,34.52314,44.51987,41.769817,58.756104,54.082516,52.093082
13000,25.759901,34.497017,32.448605,45.185455,41.6246,40.632454
14000,26.45044,35.51063,33.390648,47.958813,43.89264,42.991745
15000,42.173252,52.19424,50.86436,70.91739,64.69002,62.583637
16000,30.585066,39.992287,38.347866,57.94739,52.39868,50.73908
17000,37.007256,46.044193,42.611217,61.163788,58.69584,54.768345
18000,33.65875,42.838634,40.87261,58.72442,54.33002,52.64886
19000,29.644695,37.97493,36.424953,50.600613,46.069153,44.55722
20000,42.097363,54.417027,51.301018,76.444214,68.380714,66.97625
21000,43.09265,53.937374,52.78321,70.992096,64.94437,62.67234
22000,27.650192,36.367157,34.85035,50.865726,46.545815,45.570152
23000,37.850746,49.4324,44.535343,61.815796,57.685978,54.404606
24000,34.45763,46.453438,43.454857,64.86277,59.784515,58.05353
25000,37.014652,44.998707,43.976368,63.4593,61.636578,57.790623
26000,37.374317,47.483913,46.205624,61.997246,58.48005,57.160046
27000,45.518463,59.579494,56.083412,84.98494,79.58567,73.45012
28000,43.01028,52.362648,50.168377,73.445984,69.9672,67.33985
29000,33.66112,45.211536,42.30116,60.659122,56.362118,54.168465
30000,38.615845,49.094963,45.91452,63.80368,60.340103,57.101463
31000,44.57311,57.21564,52.70951,72.84416,67.65338,64.13802
32000,31.960686,43.381607,41.242172,56.526703,50.083675,49.083267
33000,47.37082,59.962605,56.184273,79.11329,74.083244,70.884155
34000,32.028065,42.024315,39.39576,57.83885,53.15745,53.618557
35000,42.760345,54.19448,48.25297,63.56683,60.084423,57.38214
36000,38.70458,47.988968,44.375355,64.65627,62.588478,59.104862
37000,41.92591,53.576725,50.665676,70.86461,66.23549,62.542812
38000,32.0985,41.837677,37.757042,55.17396,50.147884,49.20537
39000,35.1191,42.979736,40.91524,56.84709,52.82398,53.302967
40000,36.028885,46.16694,42.66487,61.633957,56.80821,55.30211
41000,37.322544,47.19397,41.745846,60.11829,57.76907,56.39205
42000,45.99149,60.40642,51.887257,85.62431,76.79276,73.357735
43000,44.404495,55.893528,49.68314,76.493195,72.496864,70.29659
44000,41.152912,55.700527,50.055084,74.810425,68.609055,63.9532
45000,36.65798,49.06885,44.29072,66.3294,61.340267,58.924805
46000,35.635883,47.533455,43.53068,63.484993,58.155907,55.24809
47000,52.466084,68.63602,62.158585,107.929504,102.464516,98.021065
48000,41.449326,52.799286,48.589542,70.18343,64.285164,61.798355
49000,35.30137,46.642136,43.11684,64.49748,60.330772,57.1182
50000,37.813328,48.389896,45.20343,66.53931,60.966545,59.331345
51000,48.59321,62.091885,55.03258,86.18415,79.29394,76.4083
52000,36.389122,47.806805,42.83489,65.7506,62.019764,59.55491
53000,30.575947,38.075985,35.604923,49.293304,45.67974,44.2986
54000,42.396122,56.386673,51.83098,82.26337,75.26919,73.285934
55000,39.47171,51.174603,49.446346,75.904594,67.666794,65.95895
56000,36.871216,46.652138,44.39265,62.501793,57.763966,55.45368
57000,36.45998,47.17288,44.799877,65.0255,58.060204,57.615303
58000,40.640366,49.817364,47.5297,69.61828,64.23688,63.669212
59000,38.026775,49.049294,42.89315,63.811043,62.71277,58.641205
60000,40.871975,49.217033,46.771057,65.08676,61.42328,59.75859
61000,33.44362,41.519585,39.631428,57.30431,53.758923,52.21356
62000,46.92891,62.755875,57.40403,78.820496,73.55336,69.521034
63000,32.45661,42.61407,39.529766,58.24001,53.093933,52.000153
64000,34.904846,44.01997,41.87838,62.8751,58.259216,57.12117
65000,35.306164,45.27141,42.492115,60.69882,56.658638,54.15552
66000,36.336994,45.98515,44.213005,62.369408,59.079952,56.533173
67000,37.83179,48.545628,45.38451,67.59707,64.00057,60.60212
68000,31.18086,39.84216,38.160625,55.10412,51.028603,48.362087
69000,39.48642,49.59429,47.71858,69.211586,63.924698,60.62511
70000,38.393322,48.44317,46.79514,64.85181,59.904728,58.24697
71000,36.515717,46.926872,43.78436,62.534203,57.070198,54.73614
72000,41.194916,50.835144,46.459717,66.87097,64.525085,61.27615
73000,39.69347,51.861362,47.275818,70.8733,66.86018,62.465668
74000,32.96672,42.719234,41.730904,59.21328,52.812454,50.7903
75000,39.057392,50.20534,46.648243,68.64476,62.06685,59.513897
76000,36.063015,47.18119,44.047512,59.766895,55.586304,52.051586
77000,38.292034,49.796894,47.79286,67.76135,62.28864,59.514427
78000,53.84839,67.35879,63.033203,90.5215,82.556946,78.17039
79000,46.6001,61.33644,55.32111,75.93041,69.824646,66.52156
80000,35.540897,45.297207,43.34203,61.78952,56.375362,55.01222
81000,42.824833,58.140335,50.1335,77.00448,69.66034,66.65705
82000,32.21543,40.861473,38.7243,56.330273,52.60619,50.100327
83000,35.075172,44.390594,42.370525,58.17931,53.23355,51.722534
84000,37.292248,48.151573,44.999115,72.62783,66.421425,62.37969
85000,37.881523,48.009552,45.671974,66.774765,62.13015,59.11582
86000,43.10536,54.211933,49.672577,72.478905,67.103806,63.61695
87000,36.376816,48.093212,45.444454,63.75147,58.651848,56.001293
88000,41.311768,52.77976,50.608177,72.59689,65.739876,63.36333
89000,35.442554,42.27471,40.295193,55.116734,51.438828,50.28387
90000,32.747402,40.902943,39.484303,59.219788,54.707,53.271355
91000,40.206593,50.732018,46.443325,68.35201,63.52064,59.53833
92000,43.358704,57.22699,50.588226,79.13328,73.418526,69.61045
93000,45.16187,59.60402,53.85386,82.527306,75.02708,71.77972
94000,37.911232,48.421173,47.31587,66.908966,61.379654,59.475838
95000,46.781815,62.957123,57.451584,87.10663,77.818985,73.54859
96000,36.47225,48.473076,43.333385,68.15465,62.688652,59.558025
97000,29.806023,40.013485,38.339577,55.01621,47.75995,47.481316
98000,40.77296,50.129177,48.587025,69.211136,64.79285,63.05687
99000,41.68763,52.6972,50.816593,75.0571,68.3111,64.846535
100000,35.86861,46.086308,42.925644,58.487602,53.894875,50.59466
101000,37.028404,47.005802,45.012558,65.24859,59.46802,57.658478
102000,34.10638,44.7843,42.667645,61.03371,54.80952,52.44722
103000,29.869007,39.80996,36.25868,51.69035,47.324146,45.26873
104000,29.605118,40.26,38.421856,57.23727,50.74098,50.152008
105000,42.72652,55.510063,53.472443,74.142166,66.75462,64.27394
106000,33.682903,44.26491,42.320145,58.45391,52.95015,50.80601
107000,34.815052,44.443542,41.748398,57.40151,52.53896,50.103996
108000,35.883465,47.546806,44.29446,64.43778,58.385258,55.73435
109000,31.554777,41.911484,39.054073,57.47387,51.86027,50.276405
110000,28.809105,37.318104,35.64089,51.30205,45.403725,45.12667
111000,43.363705,53.95369,50.006413,76.321365,70.71175,67.267624
112000,33.42342,44.24419,40.85376,59.707222,53.943665,51.632935
113000,45.22915,54.74198,52.881878,78.78003,72.84467,70.14949
114000,36.57689,47.98041,46.238976,65.03619,58.140488,57.124847
115000,36.71427,48.204586,44.525215,64.764404,60.08501,57.043324
