39000,20.448511,22.661339,21.881985,31.592958,30.029158,30.3062
40000,21.308193,24.662119,22.828264,33.179726,31.543083,30.801233
41000,23.199411,25.606134,24.948524,34.128685,32.78085,33.301704
42000,25.09509,28.976187,26.52893,34.30706,32.96581,32.8873
43000,22.439209,26.422934,24.853573,34.79972,32.865482,32.249176
44000,27.531944,31.48421,29.54438,40.375835,38.74503,37.632652
45000,21.081568,25.47345,23.46838,33.55099,31.189537,30.581348
46000,21.892382,25.744125,23.518284,32.50967,30.740072,29.982891
47000,20.724955,24.372925,23.61178,34.884132,32.275482,32.60455
48000,21.31049,27.202961,25.839895,34.511913,31.899687,31.436863
49000,21.698181,26.427086,23.970573,33.563133,32.3006,32.207306
50000,21.93236,27.7611,25.331911,35.752377,33.082844,32.35401
1000,19.376842,23.257156,20.851082,29.231262,27.794317,27.422615
2000,19.601267,23.970165,22.400564,31.837397,29.52679,29.303263
3000,21.426453,25.575594,23.590857,32.807884,31.121199,31.044184
4000,21.392632,24.932617,23.996332,30.473244,28.487444,28.30316
5000,20.876999,25.329744,23.223421,31.970129,30.754337,29.881702
6000,28.433794,33.640846,29.984535,40.992744,39.17492,38.082886
7000,21.391426,25.651684,22.804617,32.885754,31.000216,30.36424
8000,21.938097,25.3141,22.496048,33.525898,32.426132,31.915228
9000,20.471327,25.373388,23.66505,34.955917,32.69236,32.472965
10000,22.630512,27.368387,25.573776,37.058186,34.481728,33.9988
11000,21.46638,25.78196,23.55732,34.074383,32.029053,32.161865
12000,22.64855,26.616903,23.997904,33.275745,32.099075,31.403633
13000,21.145557,24.873272,22.428783,29.233994,29.301323,28.34235
14000,23.964706,28.748774,25.762907,36.27336,34.37623,33.599327
15000,22.85377,25.723864,23.9273,31.953974,31.444958,31.302736
16000,21.647112,23.645966,22.562733,30.2898,29.320967,29.417467
17000,26.505838,29.287672,27.48486,37.636818,36.488377,36.16325
18000,23.74961,26.790268,24.30429,34.922142,34.77215,33.782375
19000,23.045727,25.546816,23.83632,32.97388,32.07319,32.12689
20000,27.271235,32.64929,29.931301,42.007393,39.707413,38.51865
21000,24.93254,28.265913,26.39134,36.483967,35.001007,35.3501
22000,22.12496,25.830656,23.091728,33.00283,32.089638,31.509666
23000,24.545164,27.309982,25.865828,37.474754,35.376408,35.743507
24000,20.495607,22.579763,20.794897,30.083178,28.771952,29.197407
25000,19.845291,22.208828,21.757946,28.746115,26.71762,27.534138
26000,22.237518,25.681906,23.59683,32.64652,30.82057,31.529758
27000,23.236864,26.122612,24.297892,34.42331,32.6389,33.537037
28000,21.060966,24.320122,22.837309,33.9415,32.62991,33.275837
29000,30.544182,34.0125,29.912575,41.42691,41.62127,40.926483
30000,22.854965,26.037004,24.703249,36.048813,34.188744,35.29769
31000,25.940023,28.138521,27.012514,37.88511,36.282314,37.036755
32000,23.596624,26.620996,25.129324,34.58038,33.126247,33.394573
33000,26.449741,31.539742,28.9443,39.454082,37.063114,36.81343
34000,25.253471,30.00287,27.523045,38.320515,36.424454,35.96333
35000,25.793444,29.687695,27.30582,37.206894,34.71888,35.35069
36000,23.475145,26.842983,25.099445,35.17769,33.567142,33.649696
37000,26.837173,30.736883,27.668638,39.41733,38.609142,36.765858
38000,23.449492,26.378456,24.27283,34.753143,33.105114,32.903618
39000,25.76114,28.855171,26.10519,39.90312,38.304016,38.27974
40000,23.524601,28.189266,25.37732,36.239822,34.629234,33.721954
41000,23.54906,28.735535,25.714634,36.517532,34.904575,33.606594
42000,21.52009,24.709175,23.101988,33.494022,31.544422,31.861576
43000,24.561522,28.733725,26.473413,35.465473,34.407055,33.64718
44000,22.155317,26.350492,24.3269,32.63252,30.48472,30.533602
45000,21.515614,25.903433,24.04415,34.099125,32.084656,32.111477
46000,27.06312,32.068043,29.39234,42.076134,39.913715,38.403072
47000,26.15412,29.081352,27.73771,37.94207,35.95648,36.45667
48000,23.903969,27.790817,25.59131,39.39843,37.404346,37.02216
49000,25.196703,29.744165,27.13407,41.8856,39.656944,38.68949
50000,25.55664,29.958555,27.7044,40.184704,37.960377,36.909843
