39000,14.42663,19.58767,19.890085,23.352594,19.243294,19.742895
40000,18.59224,19.911112,20.831562,21.913584,20.030485,21.76121
41000,15.598665,17.34027,18.609005,22.424122,19.68297,21.243505
42000,19.299015,23.251219,24.249846,27.316214,21.792107,24.135756
43000,14.693079,17.969757,17.470512,19.771368,17.975483,17.224733
44000,23.891432,26.84737,27.415833,32.492584,30.095491,29.795649
45000,17.511202,21.429409,20.860653,25.592735,22.320314,21.371151
46000,18.353737,20.234283,21.201284,20.82721,18.17906,20.298267
47000,14.637481,15.8404875,16.815546,19.717066,18.02992,18.56732
48000,13.51504,17.655447,17.972378,19.606775,16.15936,15.971726
49000,12.612612,14.828105,15.846729,16.868322,14.482882,15.497006
50000,18.68563,22.821138,23.313597,27.591177,22.765848,24.010963
1000,14.428934,17.491352,18.416021,21.925196,18.710863,19.474072
2000,17.505512,21.747751,21.92192,25.729805,22.352028,22.5881
3000,16.443182,19.454765,19.56243,22.113274,20.47336,20.733887
4000,18.2707,22.133432,21.627804,24.800531,22.234694,22.137024
5000,13.440373,18.075716,18.653801,20.72459,16.571373,17.139574
6000,20.80542,27.211468,27.033697,33.28409,28.002281,27.820475
7000,16.078037,21.208344,20.5228,24.20644,20.28308,19.490263
8000,14.83126,18.672068,19.936228,20.798555,16.469282,17.570465
9000,12.9378195,15.465567,17.053642,17.35102,14.615828,16.403505
10000,12.168185,14.92119,15.992348,17.436779,14.841467,15.821406
11000,12.627707,14.838425,16.908512,18.363842,15.190808,17.13904
12000,16.106339,20.146383,20.946115,24.29957,20.682589,20.04644
13000,12.296916,15.246507,16.425907,18.34797,15.719608,16.50194
14000,12.424785,15.583793,17.320534,19.246687,15.51533,16.494349
15000,20.088226,25.090002,25.53956,29.352139,24.003708,24.435364
16000,14.844933,15.675524,18.33354,18.174917,15.639658,18.687485
17000,21.895298,19.832758,24.371712,23.808157,21.763058,26.861351
18000,16.714754,18.619833,20.124517,22.470148,20.041008,21.345146
19000,14.927828,17.684484,19.165482,22.1305,18.310753,19.834951
20000,22.563652,23.69819,23.951424,27.08266,27.177353,26.937098
21000,21.903511,22.766941,24.550982,25.725252,23.605179,25.248768
22000,14.556529,16.177988,18.039623,18.298004,15.828107,17.982939
23000,15.837245,16.908348,18.932278,18.311453,16.329218,18.72563
24000,14.5396595,16.586393,19.026155,19.64,16.353436,18.430891
25000,19.69448,22.183504,23.99804,26.273846,23.452261,25.537313
26000,18.116096,19.622631,21.760826,22.261152,19.871342,21.805773
27000,20.283875,23.780931,24.769615,28.37286,25.390284,26.059624
28000,18.079893,18.934679,20.68273,21.939768,20.285679,21.376963
29000,13.363165,15.834945,17.306503,18.066668,15.579696,17.10854
30000,16.743736,20.921017,21.416765,25.449911,20.29104,21.11867
31000,20.597734,27.192379,28.067879,33.272,26.668943,26.92423
32000,13.599896,18.387823,18.606722,21.76914,18.557186,18.822218
33000,16.013758,20.987686,21.390253,24.480726,19.276127,20.290152
34000,14.299829,20.954376,21.07554,24.951595,19.56257,19.4663
35000,18.411282,23.41302,24.39827,26.920216,21.166697,22.786283
36000,15.342095,19.285627,20.71222,21.450727,16.21822,18.509071
37000,23.673393,30.291546,30.828175,36.31142,29.985329,30.6689
38000,14.424261,16.433979,19.469067,18.65608,15.158,17.943949
39000,18.411407,19.25935,22.948032,22.399065,19.405277,22.697697
40000,15.30845,17.367561,19.077887,20.162685,18.234085,18.759922
41000,18.112282,19.967358,21.741642,23.463844,21.007734,22.260357
42000,15.979895,18.824032,19.702452,21.99637,18.970425,20.00902
43000,17.973652,20.683884,21.825104,25.707342,22.80748,23.85905
44000,15.480132,17.650635,19.269518,20.323381,18.231655,19.683346
45000,14.856281,15.779886,17.747484,18.899168,17.298368,18.91135
46000,14.948578,17.300932,19.07276,19.980398,16.798134,18.474644
47000,30.575169,38.069965,37.82497,44.988583,40.253635,39.393326
48000,16.328688,17.096163,19.087563,20.221756,18.672945,19.823679
49000,16.61091,20.852531,21.181969,23.676283,19.93463,20.585316
50000,15.558523,17.7431,19.342918,20.7529,17.90558,19.063559
51000,17.963919,20.356604,21.351799,22.884426,20.556713,20.90512
52000,16.662252,17.679571,20.326641,19.877232,17.729439,19.134144
53000,12.035351,15.134074,15.229853,16.820654,14.336861,14.994887
54000,17.671396,19.671705,21.808868,22.596687,19.303236,20.5985
55000,19.9073,22.854446,24.88331,27.304726,22.849812,24.41307
56000,14.679117,18.753956,19.38235,22.57105,18.835293,19.084454
57000,15.869299,20.556623,22.224985,23.80739,17.632835,20.070168
58000,16.545328,19.411163,21.554823,22.69647,17.545326,19.97344
59000,17.203539,20.66483,21.809198,23.638987,20.217644,20.679295
60000,17.624296,21.963049,22.253172,26.406805,23.41255,22.441233
61000,14.885189,17.76152,18.359632,19.501015,17.145864,17.233675
62000,19.07915,22.526344,23.213728,26.56802,23.577051,23.528759
63000,13.113244,16.143902,16.783932,18.556587,15.681222,15.805322
64000,15.705392,20.029066,21.045818,23.731245,19.228783,20.137981
65000,14.9318,19.485228,20.539177,23.424707,18.727036,19.747505
66000,15.364405,19.79834,20.705605,23.59777,19.441801,20.185514
67000,19.821152,25.077763,25.322361,29.718954,24.549002,25.937727
68000,15.527706,19.501791,20.412142,23.923399,20.112074,20.45188
69000,15.886636,22.464294,22.987112,26.702139,20.064451,20.728302
70000,14.44051,19.700665,20.2819,22.59898,17.64276,18.308546
71000,13.192352,19.552353,20.400293,22.03173,15.535524,16.607607
72000,16.383518,23.258638,23.961363,26.90092,20.217909,20.4417
73000,17.079733,22.164442,22.051569,27.454126,23.945856,23.640896
74000,14.505862,17.635803,19.310955,20.12242,16.381475,18.089321
75000,17.717836,22.904463,23.954403,25.914705,21.323044,22.305569
76000,14.920064,20.401995,20.935513,22.699965,17.874123,18.725033
77000,15.611401,21.392792,21.876486,25.00067,20.001999,20.22523
78000,25.738457,32.129974,32.553867,38.091805,32.686626,31.733515
79000,16.393997,20.847097,21.495373,23.749765,19.285152,20.089302
80000,18.280592,25.207527,25.191523,28.34212,22.29141,22.82484
81000,14.549866,19.245209,20.366026,22.02877,17.254185,18.540985
82000,13.202298,19.293858,19.113575,21.553293,16.558418,16.619995
83000,13.661216,18.803955,19.405703,21.412855,16.120491,17.47035
84000,14.267028,18.56851,19.423529,20.287731,16.291607,17.795387
85000,14.0110035,17.922083,18.99736,20.825064,16.57134,17.754484
86000,21.979727,24.775053,24.794933,28.590782,26.634083,26.312498
87000,14.190438,16.614737,17.730717,19.10806,16.519983,17.570822
88000,14.688764,17.289,18.20554,19.648315,16.933659,18.014837
89000,16.829243,19.552546,20.725594,21.923683,18.095856,19.778605
90000,19.75419,23.650623,24.314808,26.878378,22.642273,23.784472
91000,16.121708,19.38738,20.484924,22.525488,19.164267,19.7212
92000,21.204973,25.41319,26.19692,30.221481,25.34785,25.59815
93000,24.438036,28.49704,29.619913,35.064373,29.68823,30.378103
94000,15.715123,18.721577,20.472971,21.308414,16.685484,18.973097
95000,19.627472,24.76241,26.351942,29.543192,22.978312,25.278875
96000,14.74363,18.641249,20.032267,21.315046,16.32242,18.142246
97000,12.357683,15.839916,17.534256,17.647928,12.789406,15.702623
98000,18.86117,25.41099,25.466978,31.243233,25.77282,25.318531
99000,19.441038,23.420832,24.825842,27.443962,22.254671,23.567474
100000,16.31845,20.821022,21.943459,24.219286,18.224913,20.517159
101000,18.377872,23.518894,24.442297,27.333317,21.971622,22.899658
102000,15.1536875,18.931358,20.090322,21.50431,16.27477,18.417057
103000,13.806492,18.872274,19.922228,21.63705,15.333501,17.296492
104000,14.721739,20.122547,20.682098,23.185188,18.021536,18.912777
105000,16.837616,22.399519,22.813662,25.966503,20.269484,20.971354
106000,13.440999,17.798103,18.390755,20.758173,15.801396,17.175098
107000,12.863412,17.035267,17.204494,19.958017,15.602465,16.413353
108000,14.613101,19.5339,19.913853,22.2679,17.883598,18.846542
109000,15.047246,19.217274,19.843616,21.901545,17.839842,18.683344
110000,13.537042,16.965214,18.126898,20.73129,16.619785,17.50429
111000,18.916155,23.503273,24.536337,28.541918,23.688444,23.658043
112000,13.756429,18.264156,18.734222,21.098883,16.670568,17.33225
113000,20.244146,24.657665,25.62592,29.031301,24.278963,24.144163
114000,15.036784,20.334337,20.87486,23.30389,18.032513,18.548323
115000,15.966701,20.88515,21.170542,25.21466,20.230427,20.608866
116000,15.475218,20.334995,21.134537,23.558182,18.009806,19.082403
117000,14.866998,18.378294,18.911486,21.377039,17.794744,18.390438
118000,15.539687,20.330778,20.66091,23.751081,18.301168,19.351053
119000,24.771437,31.032022,33.374043,35.572704,31.19519,31.924377
120000,14.392578,19.796988,20.718235,23.713411,17.324623,19.139189
121000,17.391003,20.991392,21.904371,24.984945,20.691156,21.443827
122000,15.583838,19.69494,20.781324,22.816309,17.475529,18.910383
123000,15.955635,21.536913,22.373402,25.464535,19.340347,20.174036
124000,15.923702,20.665663,21.61598,24.790346,19.360224,20.147686
125000,14.966789,19.65192,20.60375,23.406824,18.059767,19.265345
126000,17.19532,23.89839,24.810802,29.63513,22.978737,23.49443
127000,22.190405,27.436432,28.919085,34.629223,28.477953,28.31766
128000,15.130602,19.004112,20.002884,22.43572,18.370003,18.996632
129000,22.171078,27.976265,29.6321,35.267483,28.207623,29.308832
130000,17.63564,21.464441,22.775898,25.337748,21.0215,21.236464
131000,14.94062,19.34449,20.009752,22.116573,17.40346,18.477013
132000,14.350021,18.284601,19.189745,21.18101,16.403566,17.546698
133000,18.107702,24.088072,24.35967,29.199993,23.928015,23.703465
134000,13.241277,17.329706,18.192173,20.70117,15.681177,16.71109
135000,17.689543,23.834515,25.307987,28.831776,21.67306,22.784786
136000,16.745447,22.655298,23.332336,28.171883,22.561152,22.507553
137000,13.565142,17.285633,19.096508,20.81628,15.892135,17.50871
138000,19.306625,25.190136,26.44017,30.840399,24.893494,24.754103
139000,16.205952,20.569693,22.017967,24.906492,19.80747,20.037977
140000,15.43439,18.122131,19.753284,21.214333,17.294868,18.621218
141000,12.365346,15.47122,17.051317,18.20526,13.655792,15.717608
142000,16.369951,19.212942,20.971106,23.263899,18.899258,19.627922
143000,13.784709,17.271124,18.850763,20.041298,15.406256,16.968708
144000,14.804016,18.298508,20.074924,22.059975,17.204117,18.847635
145000,17.794962,21.962847,23.717127,26.817425,21.572836,22.247751
146000,18.000444,21.084785,22.615812,25.128014,20.838524,22.161097
147000,16.500118,19.248835,20.898022,22.508224,18.862371,20.107035
148000,15.824576,19.31788,20.475811,22.844423,19.137676,19.959244
149000,19.992617,23.802486,25.766739,28.154448,22.597342,24.21935
150000,19.5457,24.763212,26.321096,30.816664,24.232603,25.647411
151000,13.893973,17.920174,19.078556,19.987368,14.860244,16.699667
152000,13.879842,16.83691,17.92309,19.033695,14.663429,16.529041
153000,18.712568,23.356525,24.0801,27.545084,23.752422,24.181116
154000,14.774247,18.239931,18.765291,22.100218,18.386688,18.796204
155000,14.889664,17.03021,18.85583,20.20665,15.660102,18.402727
156000,18.56096,21.736881,23.219707,26.291765,22.581034,22.620909
157000,15.316344,19.238726,19.751196,22.302137,18.29786,18.658134
