39000,46.35076,60.300995,52.279728,75.41923,72.97514,65.472565
40000,52.397568,72.86988,62.461143,98.54548,93.77876,87.48594
41000,48.640976,63.983593,60.86737,85.20368,78.572075,74.1396
42000,49.289387,65.188034,59.784393,83.73379,77.417755,72.04444
43000,52.057884,69.18476,61.96428,89.32274,82.60594,76.44131
44000,59.93551,84.12327,73.5386,109.984566,102.87109,94.05095
45000,50.037464,65.07065,59.568172,87.1475,81.05461,76.549255
46000,47.284615,61.82327,58.073265,79.122925,71.78798,69.17871
47000,48.388565,63.059723,57.22929,81.0641,73.89259,69.924416
48000,52.65162,69.47436,64.31083,91.0007,83.23975,79.08122
49000,48.59309,62.902622,56.88504,82.51702,75.65042,71.86147
50000,48.39968,63.67212,59.814774,86.04291,77.06038,74.06858
1000,40.7906,57.08278,52.233257,74.83109,67.8076,63.56328
2000,49.120766,68.91761,61.977833,90.73669,83.40023,77.81534
3000,47.240143,63.72912,59.56558,84.55263,76.54763,71.22494
4000,47.26328,61.35328,56.37284,79.6821,73.88687,68.84237
5000,50.447834,67.084435,61.019806,87.67376,80.05898,75.478836
6000,62.547333,87.05707,75.953804,111.796036,105.01296,97.35898
7000,53.38669,70.34478,63.565865,92.95627,87.0165,81.28227
8000,44.3058,58.183903,53.290333,75.160065,69.10975,65.24229
9000,45.64297,61.557247,55.73916,79.18501,71.30967,66.16876
10000,52.75676,69.55912,63.712296,90.848206,83.37813,78.4929
11000,48.790382,63.915092,58.343815,87.00108,78.85982,75.341286
12000,50.144863,66.472115,59.659134,87.45067,80.78447,74.15742
13000,43.15073,58.202454,52.38108,76.18598,70.25562,64.258415
14000,47.16922,61.754387,57.770214,80.51296,73.60869,69.3648
15000,58.265144,77.409615,71.41362,102.9032,93.06659,88.53755
16000,48.288727,63.954655,58.77491,86.134346,78.83472,73.0923
17000,61.032017,82.66519,71.20038,104.04939,98.52559,89.04523
18000,54.695004,73.19184,64.78601,92.34768,86.13742,79.461876
19000,46.946617,62.555264,57.09276,81.47918,74.01107,68.15513
20000,59.53288,82.415115,73.55878,105.93875,98.78099,89.956985
21000,50.49166,67.8835,60.25217,87.56304,81.33247,74.46623
22000,48.75441,66.60737,59.02667,85.9657,78.9071,74.99799
23000,49.83216,68.191185,61.92273,87.10808,78.77618,72.87941
24000,50.333645,66.59511,60.012665,81.73189,74.745255,68.54411
25000,44.06927,56.637913,50.46827,70.44458,66.77231,60.712585
26000,49.72133,67.05436,61.094986,84.4396,77.213455,70.96095
27000,55.54321,71.68558,66.3545,94.58287,86.91921,81.31644
28000,53.18695,72.48178,66.29764,93.83528,86.85661,80.1116
29000,60.064472,89.7499,78.96729,117.83463,106.21966,99.15638
30000,49.155945,65.11118,58.962852,84.044205,76.429474,72.43791
31000,57.22508,74.59946,66.727104,96.54015,89.672905,81.032135
32000,55.23215,73.76147,66.2368,91.79984,85.02024,79.2387
33000,54.248863,70.86754,64.90123,93.925064,86.237686,80.292595
34000,53.97725,74.21074,66.673416,96.7005,88.05603,82.15296
35000,53.02256,70.499146,62.59367,93.36825,86.95552,82.51329
36000,53.047215,68.695755,62.54874,93.53825,85.96013,80.199
37000,66.80658,87.35039,77.3258,120.838745,115.043335,107.72899
38000,47.861988,66.183784,59.047062,85.351204,78.646286,72.870125
39000,54.168358,69.64725,61.382854,88.11927,82.70711,75.7001
40000,49.464046,64.48515,58.402176,86.31494,79.79499,74.91611
41000,51.403152,67.91594,59.869785,86.1471,81.356026,75.11989
42000,47.5437,64.78028,59.033886,86.45499,78.89389,75.40929
43000,57.81249,71.858665,65.70851,92.98771,85.51251,80.040565
44000,52.093876,68.32263,63.3747,93.71797,85.500496,80.957
45000,47.50091,63.7885,57.651382,81.93696,75.66877,71.05149
46000,56.22366,76.861824,69.29515,102.456245,94.48697,88.29433
47000,58.120804,81.66863,69.79505,103.79676,99.03466,88.04914
48000,53.078243,71.89558,63.907845,95.93148,88.06315,82.57329
49000,52.788784,67.99977,62.671787,89.71726,83.81591,78.01247
50000,53.822624,69.62462,62.629333,94.185875,86.85883,80.874176
